order_id,date,region,store,product,size,qty,unit_price,discount_pct,revenue,customer_id,customer_type,payment_method,note
ORD100215,2024-02-22 11:00:00,Cairo,Giza Branch,Mocha,M,2,50.0,0,100.0,CUST2888,Returning,Cash,
ORD100216,2024-06-20 18:00:00,Cairo,Nasr City,Espresso,M,1,25.0,0,25.0,CUST8173,Returning,Mobile Wallet,
ORD100217,2024-08-05 20:00:00,Alexandria,Alex Shop,Flat White,M,3,42.0,0,126.0,CUST2259,New,Card,
ORD100218,2024-06-08 16:00:00,Cairo,Cairo Central,Espresso,M,3,25.0,0,75.0,CUST6246,Returning,Card,
ORD100219,2024-07-16 20:00:00,Giza,Maadi,Latte,M,3,40.0,0,120.0,CUST8271,Returning,Cash,
ORD100220,2024-09-03 08:00:00,Cairo,Zamalek,Iced Latte,L,2,48.3,0,96.6,CUST1748,Returning,Cash,promo
ORD100221,2024-11-19 18:00:00,Cairo,Maadi,Cappuccino,S,3,42.75,0,128.25,CUST4551,Returning,Mobile Wallet,promo
ORD100222,2024-07-21 12:00:00,Cairo,Zamalek,Cold Brew,L,3,50.4,0,151.2,CUST7400,Returning,Cash,
ORD100223,2024-07-02 17:00:00,Cairo,Zamalek,Mocha,L,1,52.5,0,52.5,CUST7643,Returning,Card,
ORD100224,2024-05-02 07:00:00,Cairo,Cairo Central,Latte,S,1,38.0,0,38.0,CUST9701,Returning,Card,
ORD100225,2024-09-11 09:00:00,Cairo,Alex Shop,Cappuccino,M,1,45.0,0,45.0,CUST2823,New,Cash,
ORD100226,2024-10-20 11:00:00,Cairo,Nasr City,Latte,M,2,40.0,0,80.0,CUST7852,Returning,Card,
ORD100227,2024-10-06 10:00:00,Cairo,Alex Shop,Flat White,S,3,39.9,0,119.7,CUST8777,Returning,Card,
ORD100228,2024-11-20 09:00:00,Cairo,Giza Branch,Mocha,M,1,50.0,0,50.0,CUST5232,Returning,Cash,
ORD100229,2024-04-07 16:00:00,Cairo,Alex Shop,Cold Brew,S,1,45.6,0,45.6,CUST7519,Returning,Cash,
ORD100230,2024-07-16 19:00:00,Alexandria,Zamalek,Espresso,S,1,23.75,0,23.75,CUST2777,Returning,Cash,
ORD100231,2024-08-27 11:00:00,Cairo,Zamalek,Espresso,L,3,26.25,10,70.88,CUST2222,Returning,Card,
ORD100232,2024-05-23 17:00:00,Cairo,Giza Branch,Cappuccino,S,3,42.75,0,128.25,CUST8630,Returning,Card,
ORD100233,2024-04-06 14:00:00,Alexandria,Maadi,Cold Brew,L,3,50.4,0,151.2,CUST2777,Returning,Cash,
ORD100234,2024-07-19 17:00:00,Giza,Zamalek,Iced Latte,M,2,46.0,0,92.0,CUST8490,Returning,Cash,
ORD100235,2024-05-03 10:00:00,Cairo,Giza Branch,Americano,L,2,31.5,0,63.0,CUST5859,Returning,Card,
ORD100236,2024-07-05 07:00:00,Cairo,Zamalek,Flat White,M,1,42.0,0,42.0,CUST9893,Returning,Card,
ORD100237,2024-11-21 17:00:00,Cairo,Nasr City,Cappuccino,S,3,42.75,0,128.25,CUST9118,New,Card,
ORD100238,2024-12-14 13:00:00,Cairo,Zamalek,Americano,M,1,30.0,15,25.5,CUST3989,Returning,Cash,
ORD100239,2024-09-15 14:00:00,Giza,Cairo Central,Latte,S,3,38.0,0,114.0,CUST9343,Returning,Cash,
ORD100240,2024-05-27 09:00:00,Giza,Giza Branch,Flat White,M,3,42.0,0,126.0,CUST2325,Returning,Card,
ORD100241,2024-09-08 12:00:00,Cairo,Alex Shop,Latte,L,3,42.0,0,126.0,CUST6127,New,Mobile Wallet,
ORD100242,2024-12-11 08:00:00,Alexandria,Giza Branch,Iced Latte,S,2,43.7,0,87.4,CUST9998,Returning,Cash,
ORD100243,2024-05-26 13:00:00,Cairo,Maadi,Cold Brew,M,2,48.0,5,91.2,CUST3722,Returning,Card,
ORD100244,2024-05-27 21:00:00,Cairo,Zamalek,Mocha,M,3,50.0,10,135.0,CUST5656,Returning,Card,
ORD100245,2024-12-17 14:00:00,Giza,Giza Branch,Flat White,L,1,44.1,0,44.1,CUST2325,Returning,Card,
ORD100246,2024-07-17 12:00:00,Cairo,Nasr City,Americano,M,3,30.0,0,90.0,CUST5133,Returning,Cash,
ORD100247,2024-11-03 12:00:00,Giza,Giza Branch,Iced Latte,S,3,43.7,0,131.1,CUST3869,New,Card,
ORD100248,2024-05-07 11:00:00,Alexandria,Nasr City,Mocha,M,1,50.0,0,50.0,CUST2242,New,Card,
ORD100249,2024-02-08 14:00:00,Cairo,Zamalek,Espresso,S,3,23.75,0,71.25,CUST9539,Returning,Card,
ORD100250,2024-12-03 07:00:00,Cairo,Alex Shop,Americano,M,1,30.0,0,30.0,CUST2831,Returning,Cash,
ORD100251,2024-12-25 16:00:00,Cairo,Zamalek,Cappuccino,L,2,47.25,0,94.5,CUST2569,New,Cash,
ORD100252,2024-05-08 10:00:00,Cairo,Maadi,Espresso,M,2,25.0,0,50.0,CUST8246,New,Cash,
ORD100253,2024-09-23 21:00:00,Cairo,Cairo Central,Iced Latte,L,1,48.3,0,48.3,CUST2918,New,Card,
ORD100254,2024-05-30 10:00:00,Cairo,Alex Shop,Espresso,S,2,23.75,0,47.5,CUST7416,Returning,Cash,
ORD100255,2024-10-24 09:00:00,Giza,Alex Shop,Cappuccino,M,2,45.0,0,90.0,CUST4232,New,Card,promo
ORD100256,2024-04-08 09:00:00,Cairo,Cairo Central,Flat White,L,1,44.1,5,41.9,CUST4758,Returning,Cash,
ORD100257,2024-09-19 10:00:00,Cairo,Giza Branch,Espresso,S,2,23.75,0,47.5,CUST6997,Returning,Card,
ORD100258,2024-09-08 17:00:00,Cairo,Zamalek,Cold Brew,L,3,50.4,0,151.2,CUST3355,New,Card,
ORD100259,2024-05-23 07:00:00,Giza,Giza Branch,Americano,S,3,28.5,0,85.5,CUST2824,Returning,Cash,
ORD100260,2024-12-11 20:00:00,Cairo,Giza Branch,Mocha,M,1,50.0,0,50.0,CUST8280,Returning,Cash,
ORD100261,2024-04-21 17:00:00,Cairo,Zamalek,Espresso,L,2,26.25,5,49.88,CUST5060,Returning,Cash,
ORD100262,2024-02-29 19:00:00,Giza,Maadi,Americano,M,3,30.0,0,90.0,CUST6324,Returning,Card,
ORD100263,2024-01-02 17:00:00,Cairo,Alex Shop,Latte,S,3,38.0,0,114.0,CUST1404,Returning,Card,promo
ORD100264,2024-10-30 08:00:00,Cairo,Nasr City,Americano,M,2,30.0,0,60.0,CUST2721,Returning,Cash,
ORD100265,2024-09-10 15:00:00,Giza,Cairo Central,Mocha,M,2,50.0,0,100.0,CUST6316,New,Card,promo
ORD100266,2024-05-19 16:00:00,Cairo,Alex Shop,Americano,L,3,31.5,5,89.78,CUST4845,New,Cash,
ORD100267,2024-02-06 08:00:00,Alexandria,Giza Branch,Cappuccino,M,3,45.0,0,135.0,CUST5210,Returning,Cash,
ORD100268,2024-06-08 11:00:00,Cairo,Cairo Central,Iced Latte,M,1,46.0,10,41.4,CUST1064,Returning,Cash,
ORD100269,2024-01-09 15:00:00,Cairo,Nasr City,Mocha,M,1,50.0,0,50.0,CUST7382,Returning,Card,
ORD100270,2024-08-20 15:00:00,Giza,Alex Shop,Iced Latte,M,3,46.0,0,138.0,CUST1968,Returning,Cash,
ORD100271,2024-04-08 14:00:00,Cairo,Alex Shop,Flat White,M,1,42.0,0,42.0,CUST1368,Returning,Cash,
ORD100272,2024-05-26 07:00:00,Giza,Maadi,Iced Latte,M,3,46.0,0,138.0,CUST9424,Returning,Cash,
ORD100273,2024-10-30 07:00:00,Giza,Alex Shop,Latte,L,3,42.0,0,126.0,CUST3242,Returning,Cash,
ORD100274,2024-07-26 15:00:00,Giza,Alex Shop,Cappuccino,M,1,45.0,0,45.0,CUST6002,Returning,Card,
ORD100275,2024-05-10 19:00:00,Alexandria,Nasr City,Flat White,M,1,42.0,0,42.0,CUST4083,Returning,Cash,
ORD100276,2024-05-31 17:00:00,Cairo,Nasr City,Americano,S,2,28.5,0,57.0,CUST9073,Returning,Cash,
ORD100277,2024-02-23 14:00:00,Giza,Cairo Central,Mocha,S,2,47.5,5,90.25,CUST9880,Returning,Card,
ORD100278,2024-04-29 16:00:00,Cairo,Giza Branch,Latte,S,2,38.0,0,76.0,CUST2469,Returning,Cash,
ORD100279,2024-06-09 15:00:00,Cairo,Nasr City,Cappuccino,S,3,42.75,0,128.25,CUST5725,Returning,Card,
ORD100280,2024-04-25 13:00:00,Giza,Cairo Central,Flat White,M,1,42.0,0,42.0,CUST5259,Returning,Card,promo
ORD100281,2024-03-15 09:00:00,Cairo,Alex Shop,Flat White,M,3,42.0,0,126.0,CUST4622,New,Cash,
ORD100282,2024-04-22 09:00:00,Cairo,Cairo Central,Latte,M,1,40.0,0,40.0,CUST1823,Returning,Card,
ORD100283,2024-04-13 08:00:00,Cairo,Cairo Central,Cold Brew,L,3,50.4,0,151.2,CUST4431,New,Cash,
ORD100284,2024-12-05 11:00:00,Cairo,Cairo Central,Americano,L,2,31.5,0,63.0,CUST7528,New,Card,promo
ORD100285,2024-09-10 18:00:00,Alexandria,Zamalek,Latte,L,2,42.0,0,84.0,CUST5151,Returning,Card,
ORD100286,2024-08-14 18:00:00,Cairo,Cairo Central,Flat White,M,2,42.0,0,84.0,CUST5213,New,Cash,
ORD100287,2024-04-21 09:00:00,Cairo,Nasr City,Espresso,M,3,25.0,0,75.0,CUST8420,Returning,Card,
ORD100288,2024-04-08 20:00:00,Giza,Zamalek,Cappuccino,M,1,45.0,0,45.0,CUST9989,Returning,Card,
ORD100289,2024-06-01 12:00:00,Cairo,Giza Branch,Latte,S,1,38.0,15,32.3,CUST1779,Returning,Mobile Wallet,
ORD100290,2024-12-14 08:00:00,Cairo,Cairo Central,Cold Brew,M,2,48.0,15,81.6,CUST3892,Returning,Card,
ORD100291,2024-12-03 18:00:00,Cairo,Maadi,Flat White,L,2,44.1,0,88.2,CUST6534,New,Card,
ORD100292,2024-07-12 09:00:00,Cairo,Alex Shop,Americano,L,2,31.5,0,63.0,CUST4306,New,Cash,
ORD100293,2024-11-05 11:00:00,Cairo,Alex Shop,Iced Latte,S,2,43.7,0,87.4,CUST3902,Returning,Cash,
ORD100294,2024-06-11 18:00:00,Giza,Zamalek,Flat White,M,1,42.0,0,42.0,CUST4718,Returning,Card,
ORD100295,2024-07-26 17:00:00,Cairo,Alex Shop,Americano,L,3,31.5,0,94.5,CUST1021,Returning,Cash,
ORD100296,2024-06-17 17:00:00,Alexandria,Alex Shop,Latte,S,3,38.0,5,108.3,CUST2500,New,Mobile Wallet,
ORD100297,2024-06-09 07:00:00,Giza,Zamalek,Americano,M,3,30.0,0,90.0,CUST4641,Returning,Cash,
ORD100298,2024-03-08 19:00:00,Cairo,Alex Shop,Mocha,L,3,52.5,0,157.5,CUST6212,Returning,Cash,promo
ORD100299,2024-10-15 07:00:00,Cairo,Cairo Central,Mocha,M,2,50.0,0,100.0,CUST1191,Returning,Cash,
ORD100300,2024-10-03 16:00:00,Cairo,Giza Branch,Mocha,S,2,47.5,0,95.0,CUST9587,Returning,Card,promo
ORD100301,2024-10-30 15:00:00,Cairo,Zamalek,Cold Brew,M,2,48.0,0,96.0,CUST8174,New,Card,
ORD100302,2024-05-14 13:00:00,Alexandria,Maadi,Cold Brew,L,3,50.4,0,151.2,CUST6114,Returning,Card,
ORD100303,2024-07-13 07:00:00,Cairo,Zamalek,Espresso,M,2,25.0,0,50.0,CUST5662,Returning,Cash,
ORD100304,2024-05-07 21:00:00,Cairo,Nasr City,Cold Brew,S,2,45.6,0,91.2,CUST5326,Returning,Card,
ORD100305,2024-02-02 18:00:00,Cairo,Maadi,Iced Latte,M,1,46.0,0,46.0,CUST5335,New,Cash,
ORD100306,2024-06-24 20:00:00,Cairo,Nasr City,Latte,M,1,40.0,0,40.0,CUST9281,Returning,Card,
ORD100307,2024-01-22 14:00:00,Cairo,Zamalek,Flat White,M,2,42.0,0,84.0,CUST9648,New,Card,promo
ORD100308,2024-08-25 09:00:00,Cairo,Nasr City,Flat White,M,1,42.0,0,42.0,CUST6494,New,Cash,
ORD100309,2024-06-06 14:00:00,Cairo,Maadi,Espresso,S,1,23.75,0,23.75,CUST9536,Returning,Card,
ORD100310,2024-02-07 21:00:00,Cairo,Cairo Central,Cold Brew,L,2,50.4,0,100.8,CUST3711,New,Card,
ORD100311,2024-08-17 11:00:00,Cairo,Zamalek,Iced Latte,S,2,43.7,0,87.4,CUST8595,Returning,Cash,
ORD100312,2024-12-30 07:00:00,Giza,Zamalek,Americano,M,2,30.0,0,60.0,CUST7273,Returning,Card,
ORD100313,2024-02-20 13:00:00,Cairo,Alex Shop,Espresso,S,2,23.75,5,45.12,CUST7284,New,Card,
ORD100314,2024-09-20 11:00:00,Cairo,Zamalek,Iced Latte,M,3,46.0,0,138.0,CUST9817,New,Cash,
ORD100315,2024-10-09 12:00:00,Cairo,Zamalek,Americano,M,3,30.0,0,90.0,CUST4994,Returning,Cash,
ORD100316,2024-01-27 12:00:00,Cairo,Cairo Central,Iced Latte,M,2,46.0,10,82.8,CUST2678,New,Card,
ORD100317,2024-08-13 14:00:00,Alexandria,Alex Shop,Americano,S,1,28.5,0,28.5,CUST9414,Returning,Card,
ORD100318,2024-10-03 15:00:00,Cairo,Giza Branch,Cappuccino,M,2,45.0,15,76.5,CUST1743,Returning,Card,
ORD100319,2024-10-12 08:00:00,Cairo,Nasr City,Iced Latte,S,2,43.7,0,87.4,CUST1462,Returning,Card,
ORD100320,2024-04-06 15:00:00,Giza,Maadi,Flat White,M,1,42.0,0,42.0,CUST2568,Returning,Card,
ORD100321,2024-10-10 18:00:00,Giza,Giza Branch,Mocha,L,3,52.5,0,157.5,CUST2736,New,Mobile Wallet,
ORD100322,2024-11-12 21:00:00,Cairo,Alex Shop,Cold Brew,M,2,48.0,5,91.2,CUST8903,New,Card,
ORD100323,2024-10-30 17:00:00,Cairo,Cairo Central,Americano,M,2,30.0,0,60.0,CUST8002,New,Card,
ORD100324,2024-05-26 16:00:00,Giza,Maadi,Cappuccino,M,3,45.0,0,135.0,CUST9856,Returning,Cash,
ORD100325,2024-01-04 15:00:00,Cairo,Nasr City,Iced Latte,S,3,43.7,0,131.1,CUST2356,Returning,Cash,
ORD100326,2024-02-04 19:00:00,Giza,Zamalek,Flat White,M,1,42.0,0,42.0,CUST2014,Returning,Cash,promo
ORD100327,2024-07-10 16:00:00,Giza,Zamalek,Mocha,M,3,50.0,0,150.0,CUST2054,New,Card,
ORD100328,2024-02-18 21:00:00,Giza,Giza Branch,Americano,M,3,30.0,10,81.0,CUST2764,Returning,Card,
ORD100329,2024-01-17 16:00:00,Cairo,Nasr City,Iced Latte,S,3,43.7,0,131.1,CUST7009,Returning,Cash,
ORD100330,2024-06-20 13:00:00,Giza,Alex Shop,Iced Latte,L,1,48.3,5,45.89,CUST5458,Returning,Cash,
ORD100331,2024-08-07 07:00:00,Cairo,Nasr City,Americano,M,3,30.0,0,90.0,CUST1667,Returning,Card,
ORD100332,2024-06-06 13:00:00,Giza,Cairo Central,Espresso,L,3,26.25,0,78.75,CUST4370,Returning,Cash,
ORD100333,2024-02-15 16:00:00,Cairo,Giza Branch,Espresso,M,1,25.0,0,25.0,CUST6976,Returning,Card,
ORD100334,2024-01-06 11:00:00,Cairo,Giza Branch,Flat White,M,3,42.0,5,119.7,CUST2394,Returning,Card,
ORD100335,2024-04-08 12:00:00,Cairo,Cairo Central,Mocha,S,3,47.5,0,142.5,CUST9290,Returning,Card,
ORD100336,2024-08-20 16:00:00,Cairo,Nasr City,Americano,S,1,28.5,0,28.5,CUST5070,Returning,Cash,
ORD100337,2024-02-06 13:00:00,Cairo,Cairo Central,Flat White,L,2,44.1,5,83.79,CUST7982,New,Cash,
ORD100338,2024-10-06 20:00:00,Alexandria,Maadi,Flat White,S,1,39.9,0,39.9,CUST9613,Returning,Card,
ORD100339,2024-12-14 21:00:00,Cairo,Cairo Central,Latte,L,3,42.0,0,126.0,CUST6599,Returning,Mobile Wallet,
ORD100340,2024-10-28 11:00:00,Giza,Nasr City,Iced Latte,M,3,46.0,0,138.0,CUST4650,Returning,Card,
ORD100341,2024-06-29 13:00:00,Cairo,Cairo Central,Cold Brew,S,3,45.6,10,123.12,CUST4620,Returning,Cash,
ORD100342,2024-04-04 15:00:00,Cairo,Alex Shop,Iced Latte,S,1,43.7,0,43.7,CUST4190,New,Card,
ORD100343,2024-04-08 09:00:00,Cairo,Zamalek,Espresso,S,3,23.75,0,71.25,CUST9789,Returning,Mobile Wallet,
ORD100344,2024-07-06 14:00:00,Cairo,Cairo Central,Mocha,L,3,52.5,0,157.5,CUST1391,Returning,Card,
ORD100345,2024-04-25 08:00:00,Alexandria,Zamalek,Iced Latte,M,1,46.0,0,46.0,CUST2075,Returning,Mobile Wallet,
ORD100346,2024-07-09 17:00:00,Cairo,Cairo Central,Americano,M,2,30.0,0,60.0,CUST3650,Returning,Cash,promo
ORD100347,2024-09-09 13:00:00,Cairo,Nasr City,Flat White,M,2,42.0,0,84.0,CUST3384,Returning,Cash,
ORD100348,2024-06-09 19:00:00,Cairo,Maadi,Americano,S,3,28.5,0,85.5,CUST1809,Returning,Card,
ORD100349,2024-09-12 08:00:00,Alexandria,Maadi,Latte,M,1,40.0,0,40.0,CUST9047,Returning,Card,
ORD100350,2024-11-18 21:00:00,Cairo,Zamalek,Mocha,S,3,47.5,0,142.5,CUST6501,Returning,Cash,
ORD100351,2024-05-07 20:00:00,Cairo,Nasr City,Flat White,L,1,44.1,0,44.1,CUST7895,Returning,Cash,
ORD100352,2024-01-18 10:00:00,Cairo,Nasr City,Americano,M,1,30.0,0,30.0,CUST2159,Returning,Card,
ORD100353,2024-10-07 13:00:00,Cairo,Nasr City,Espresso,M,2,25.0,0,50.0,CUST8574,Returning,Cash,
ORD100354,2024-08-10 09:00:00,Cairo,Alex Shop,Cold Brew,M,2,48.0,0,96.0,CUST2531,Returning,Cash,
ORD100355,2024-02-23 08:00:00,Giza,Giza Branch,Latte,M,1,40.0,0,40.0,CUST6481,Returning,Card,
ORD100356,2024-02-27 17:00:00,Cairo,Cairo Central,Mocha,L,3,52.5,15,133.88,CUST8548,New,Card,
ORD100357,2024-11-18 16:00:00,Cairo,Nasr City,Latte,M,2,40.0,0,80.0,CUST5976,Returning,Card,
ORD100358,2024-12-25 13:00:00,Cairo,Nasr City,Espresso,S,3,23.75,0,71.25,CUST6695,Returning,Cash,promo
ORD100359,2024-06-22 07:00:00,Cairo,Nasr City,Mocha,M,2,50.0,0,100.0,CUST9445,Returning,Card,
ORD100360,2024-10-06 20:00:00,Cairo,Maadi,Latte,S,2,38.0,0,76.0,CUST4548,Returning,Card,
ORD100361,2024-04-23 21:00:00,Alexandria,Nasr City,Cappuccino,S,3,42.75,0,128.25,CUST7163,New,Card,
ORD100362,2024-10-14 14:00:00,Giza,Cairo Central,Espresso,L,2,26.25,0,52.5,CUST7671,Returning,Card,
ORD100363,2024-12-07 09:00:00,Giza,Nasr City,Espresso,M,2,25.0,15,42.5,CUST6264,Returning,Cash,
ORD100364,2024-05-30 18:00:00,Giza,Cairo Central,Espresso,L,3,26.25,0,78.75,CUST2231,New,Cash,
ORD100365,2024-05-06 18:00:00,Cairo,Alex Shop,Cappuccino,M,2,45.0,0,90.0,CUST3423,Returning,Cash,
ORD100366,2024-06-03 19:00:00,Cairo,Giza Branch,Cappuccino,M,2,45.0,0,90.0,CUST9071,Returning,Cash,
ORD100367,2024-09-29 08:00:00,Cairo,Maadi,Americano,S,2,28.5,0,57.0,CUST5261,Returning,Card,
ORD100368,2024-04-13 09:00:00,Cairo,Cairo Central,Flat White,S,3,39.9,0,119.7,CUST3908,Returning,Card,
ORD100369,2024-10-25 11:00:00,Cairo,Zamalek,Cold Brew,L,1,50.4,0,50.4,CUST5712,Returning,Card,
ORD100370,2024-09-02 17:00:00,Cairo,Alex Shop,Latte,M,3,40.0,0,120.0,CUST7755,Returning,Card,
ORD100371,2024-06-24 14:00:00,Cairo,Giza Branch,Americano,L,1,31.5,0,31.5,CUST4883,New,Cash,
ORD100372,2024-02-08 16:00:00,Giza,Giza Branch,Latte,M,2,40.0,10,72.0,CUST4515,New,Card,
ORD100373,2024-06-18 13:00:00,Giza,Giza Branch,Cold Brew,S,1,45.6,0,45.6,CUST4403,Returning,Cash,
ORD100374,2024-09-03 13:00:00,Alexandria,Cairo Central,Flat White,M,3,42.0,0,126.0,CUST5598,Returning,Cash,
ORD100375,2024-01-26 18:00:00,Cairo,Alex Shop,Cappuccino,M,3,45.0,0,135.0,CUST6008,Returning,Cash,
ORD100376,2024-12-20 13:00:00,Cairo,Nasr City,Flat White,S,2,39.9,10,71.82,CUST7222,Returning,Card,
ORD100377,2024-11-01 21:00:00,Cairo,Zamalek,Cappuccino,L,1,47.25,0,47.25,CUST5009,New,Mobile Wallet,
ORD100378,2024-01-13 14:00:00,Cairo,Alex Shop,Cold Brew,M,2,48.0,0,96.0,CUST3735,Returning,Cash,promo
ORD100379,2024-11-11 07:00:00,Cairo,Alex Shop,Flat White,S,2,39.9,0,79.8,CUST5491,Returning,Cash,
ORD100380,2024-11-08 10:00:00,Cairo,Alex Shop,Americano,M,3,30.0,0,90.0,CUST9593,New,Card,
ORD100381,2024-02-05 19:00:00,Cairo,Cairo Central,Mocha,L,1,52.5,0,52.5,CUST1974,New,Cash,
ORD100382,2024-06-21 12:00:00,Cairo,Zamalek,Americano,S,1,28.5,0,28.5,CUST1223,New,Card,
ORD100383,2024-01-20 15:00:00,Cairo,Cairo Central,Latte,L,1,42.0,0,42.0,CUST5613,New,Card,
ORD100384,2024-11-16 19:00:00,Cairo,Zamalek,Americano,S,1,28.5,0,28.5,CUST7777,Returning,Mobile Wallet,promo
ORD100385,2024-09-20 08:00:00,Cairo,Zamalek,Cold Brew,M,2,48.0,0,96.0,CUST9427,New,Card,
ORD100386,2024-05-21 07:00:00,Cairo,Cairo Central,Espresso,M,2,25.0,0,50.0,CUST5211,Returning,Card,
ORD100387,2024-05-22 19:00:00,Cairo,Zamalek,Latte,M,3,40.0,0,120.0,CUST1225,New,Card,
ORD100388,2024-04-01 16:00:00,Cairo,Alex Shop,Flat White,M,2,42.0,0,84.0,CUST9183,Returning,Card,
ORD100389,2024-12-19 18:00:00,Cairo,Cairo Central,Latte,M,2,40.0,0,80.0,CUST5277,Returning,Card,
ORD100390,2024-11-17 20:00:00,Giza,Zamalek,Mocha,M,3,50.0,0,150.0,CUST2341,New,Cash,
ORD100391,2024-10-14 08:00:00,Giza,Giza Branch,Cappuccino,M,3,45.0,0,135.0,CUST5036,Returning,Card,
ORD100392,2024-08-02 13:00:00,Cairo,Cairo Central,Flat White,S,3,39.9,0,119.7,CUST9401,New,Card,
ORD100393,2024-12-07 09:00:00,Cairo,Maadi,Iced Latte,L,2,48.3,0,96.6,CUST4727,Returning,Card,
ORD100394,2024-02-20 16:00:00,Cairo,Cairo Central,Latte,M,2,40.0,10,72.0,CUST4928,New,Card,
ORD100395,2024-06-01 08:00:00,Cairo,Cairo Central,Flat White,L,3,44.1,0,132.3,CUST3803,Returning,Card,
ORD100396,2024-07-04 20:00:00,Cairo,Cairo Central,Flat White,S,3,39.9,0,119.7,CUST7558,Returning,Cash,
ORD100397,2024-03-03 17:00:00,Cairo,Zamalek,Flat White,M,3,42.0,0,126.0,CUST1393,Returning,Card,
ORD100398,2024-07-08 13:00:00,Cairo,Cairo Central,Cappuccino,M,2,45.0,10,81.0,CUST7839,New,Card,
ORD100399,2024-05-04 19:00:00,Cairo,Maadi,Iced Latte,M,2,46.0,0,92.0,CUST9795,Returning,Card,
ORD100400,2024-05-29 19:00:00,Giza,Nasr City,Cold Brew,M,1,48.0,0,48.0,CUST1581,Returning,Mobile Wallet,
ORD100401,2024-11-09 08:00:00,Cairo,Cairo Central,Americano,S,2,28.5,0,57.0,CUST1132,New,Cash,
ORD100402,2024-02-27 09:00:00,Giza,Giza Branch,Flat White,M,2,42.0,0,84.0,CUST3838,Returning,Card,
ORD100403,2024-12-07 17:00:00,Cairo,Maadi,Espresso,M,2,25.0,0,50.0,CUST4385,New,Cash,
ORD100404,2024-10-31 13:00:00,Cairo,Nasr City,Cold Brew,S,3,45.6,0,136.8,CUST4770,Returning,Cash,
ORD100405,2024-06-28 20:00:00,Alexandria,Zamalek,Mocha,M,2,50.0,0,100.0,CUST3268,Returning,Card,
ORD100406,2024-06-18 10:00:00,Alexandria,Cairo Central,Cappuccino,M,3,45.0,0,135.0,CUST1975,Returning,Cash,
ORD100407,2024-11-21 19:00:00,Cairo,Nasr City,Latte,S,1,38.0,0,38.0,CUST8605,Returning,Card,
ORD100408,2024-09-27 20:00:00,Cairo,Giza Branch,Cappuccino,L,1,47.25,0,47.25,CUST8213,Returning,Cash,
ORD100409,2024-02-23 07:00:00,Cairo,Maadi,Latte,L,3,42.0,10,113.4,CUST3835,New,Cash,
ORD100410,2024-04-10 19:00:00,Cairo,Maadi,Cappuccino,M,3,45.0,0,135.0,CUST3738,Returning,Card,
ORD100411,2024-09-20 20:00:00,Giza,Zamalek,Latte,S,3,38.0,0,114.0,CUST5134,New,Card,
ORD100412,2024-02-22 11:00:00,Alexandria,Zamalek,Flat White,M,2,42.0,0,84.0,CUST7833,Returning,Mobile Wallet,
ORD100413,2024-02-29 18:00:00,Cairo,Zamalek,Americano,M,1,30.0,0,30.0,CUST9353,Returning,Card,promo
ORD100414,2024-04-17 15:00:00,Cairo,Nasr City,Latte,M,3,40.0,0,120.0,CUST2909,New,Card,
ORD100415,2024-01-05 14:00:00,Cairo,Cairo Central,Iced Latte,M,2,46.0,0,92.0,CUST2963,Returning,Cash,
ORD100416,2024-04-12 18:00:00,Cairo,Alex Shop,Latte,M,1,40.0,5,38.0,CUST6153,Returning,Cash,
ORD100417,2024-07-14 21:00:00,Alexandria,Maadi,Espresso,M,2,25.0,0,50.0,CUST1966,Returning,Cash,
ORD100418,2024-09-18 15:00:00,Giza,Alex Shop,Latte,M,1,40.0,5,38.0,CUST1889,Returning,Card,
ORD100419,2024-12-30 16:00:00,Cairo,Maadi,Espresso,M,2,25.0,0,50.0,CUST4061,Returning,Card,
ORD100420,2024-12-15 20:00:00,Cairo,Zamalek,Mocha,L,1,52.5,0,52.5,CUST7461,Returning,Card,
ORD100421,2024-02-16 15:00:00,Cairo,Cairo Central,Flat White,M,1,42.0,15,35.7,CUST7166,Returning,Card,
ORD100422,2024-12-20 21:00:00,Cairo,Cairo Central,Espresso,M,2,25.0,15,42.5,CUST7967,New,Card,
ORD100423,2024-11-06 13:00:00,Giza,Maadi,Americano,L,3,31.5,0,94.5,CUST9101,Returning,Cash,
ORD100424,2024-11-03 10:00:00,Cairo,Nasr City,Cold Brew,M,1,48.0,0,48.0,CUST8379,Returning,Cash,
ORD100425,2024-05-23 11:00:00,Cairo,Zamalek,Flat White,M,3,42.0,0,126.0,CUST8280,New,Card,
ORD100426,2024-09-25 07:00:00,Cairo,Cairo Central,Espresso,M,2,25.0,0,50.0,CUST2067,New,Card,
ORD100427,2024-05-03 20:00:00,Giza,Cairo Central,Flat White,M,3,42.0,0,126.0,CUST5223,Returning,Card,
ORD100428,2024-04-15 07:00:00,Cairo,Giza Branch,Iced Latte,L,3,48.3,0,144.9,CUST5607,Returning,Cash,
ORD100429,2024-06-06 09:00:00,Giza,Cairo Central,Flat White,M,3,42.0,0,126.0,CUST4985,Returning,Mobile Wallet,
ORD100430,2024-05-26 19:00:00,Giza,Giza Branch,Flat White,L,3,44.1,0,132.3,CUST4179,New,Cash,
ORD100431,2024-05-24 20:00:00,Alexandria,Cairo Central,Mocha,S,3,47.5,0,142.5,CUST5538,Returning,Cash,
